,index,date,time,tweet,language,parse,Category
2052,2052,26/02/2022,02:46:00,unjust peace better war cicero ukraine russiaukraineconflict wwiii,en,unjust peace better war cicero ukraine russiaukraineconflict wwiii,_
2053,2053,26/02/2022,02:44:31,sad reality 🥲 worldwar3 wwiii,en,sad reality 🥲 worldwar3 wwiii,_
2054,2054,26/02/2022,02:43:17,ukraine people proud president ❤ russia putinisawarcriminal ukrainerussia ukraineunderattack ukrainewar wwiii,en,ukraine people proud president ❤ russia putinisawarcriminal ukrainerussia ukraineunderattack ukrainewar wwiii,_
2055,2055,26/02/2022,02:43:08,"foolish, inflammatory questions victoria derbyshire bbcbreakfast morning stop think saying stupid things, implying war russia helpful impose sanctions help ukrainians declaring wwiii",en,"foolish, inflammatory questions victoria derbyshire bbcbreakfast morning stop think saying stupid things, implying war russia helpful impose sanctions help ukrainians declaring wwiii",_
2056,2056,26/02/2022,02:42:50,usa biggest double faced pig world worldwariii worldwar3 wwiii,en,usa biggest double faced pig world worldwariii worldwar3 wwiii,_
2057,2057,26/02/2022,02:42:28,sanskaribulla jagat_janan star war version wwiii warinukraine worldwar3,en,sanskaribulla jagat_janan star war version wwiii warinukraine worldwar3,_
2058,2058,26/02/2022,02:41:41,paid indian media russiaukrainewar wwiii,en,paid indian media russiaukrainewar wwiii,_
2059,2059,26/02/2022,02:41:07,"world syria, iraq, afghanistan, palestine, kashmir remains silent ukraine hell feel pain feel worldwariii worldwar3 wwiii",en,"world syria, iraq, afghanistan, palestine, kashmir remains silent ukraine hell feel pain feel worldwariii worldwar3 wwiii",_
2060,2060,26/02/2022,02:40:41,wonder putin realizes making man legend ukrainewar wwiii ww3 russia russiaukrainewar stopputin stopwar stopthewar ukrainerussiaconflict,en,wonder putin realizes making man legend ukrainewar wwiii ww3 russia russiaukrainewar stopputin stopwar stopthewar ukrainerussiaconflict,_
2061,2061,26/02/2022,02:40:28,wish make assured money betting looking avoid losing guy contact +254799997857 wwiii coding nato fifa kuria 100daysofcode kisumu 10over10 jubileenisisi kasarani kyviv javascript,en,wish make assured money betting looking avoid losing guy contact +254799997857 wwiii coding nato fifa kuria 100daysofcode kisumu 10over10 jubileenisisi kasarani kyviv javascript,_
2062,2062,26/02/2022,02:40:14,goodmorning russiaukraineconflict wwiii putin tchaikovsky nutcracker,en,goodmorning russiaukraineconflict wwiii putin tchaikovsky nutcracker,_
2063,2063,26/02/2022,02:39:49,breaking update airindia flight 300 students takes romania reach mumbai 9pm ist safe evacuation indian russiaukraineconflict ukrainecrisis ukrainerussiacrisis russia wwiii russiaukrainecrisis,en,breaking update airindia flight 300 students takes romania reach mumbai 9pm ist safe evacuation indian russiaukraineconflict ukrainecrisis ukrainerussiacrisis russia wwiii russiaukrainecrisis,_
2064,2064,26/02/2022,02:39:12,"determining easily effectively manage growing business begins selecting right tools, starting right point sale pos watch👇 wwiii nft kisumu county governor ukraine kasarani mendy martha karua dynasties masculinitysaturday bomas kenya putin",en,"determining easily effectively manage growing business begins selecting right tools, starting right point sale pos watch👇 wwiii nft kisumu county governor ukraine kasarani mendy martha karua dynasties masculinitysaturday bomas kenya putin",_
2065,2065,26/02/2022,02:38:56,buy gold gold historic hedge uncertainty worldwar3 wwiii worldwariii kremlin,en,buy gold gold historic hedge uncertainty worldwar3 wwiii worldwariii kremlin,_
2066,2066,26/02/2022,02:38:27,ukraine lose taliban style chechen muslim standing shoulder shoulder putin muslims game changers respect take care end left regrets wwiii,en,ukraine lose taliban style chechen muslim standing shoulder shoulder putin muslims game changers respect take care end left regrets wwiii,_
2067,2067,26/02/2022,02:37:47,"hope one underestimating russiaukrainecrisis, covid19 look us 2 years later🥺 wwiii stopwar russiaukrainewar hope",en,"hope one underestimating russiaukrainecrisis, covid19 look us 2 years later🥺 wwiii stopwar russiaukrainewar hope",_
2068,2068,26/02/2022,02:36:32,"would world war 3 look like ""by end first day 600 million people dead lucky ones"" wwiii worldwar3 ww3 ukraine kremlin",en,"would world war 3 look like ""by end first day 600 million people dead lucky ones"" wwiii worldwar3 ww3 ukraine kremlin",_
2069,2069,26/02/2022,02:35:48,dravidian dumeels think mkstalin end ukrainerussiacrisis namesake soviet dictator 😂🤣😂🤣 tamilnadu wwiii,en,dravidian dumeels think mkstalin end ukrainerussiacrisis namesake soviet dictator 😂🤣😂🤣 tamilnadu wwiii,_
2070,2070,26/02/2022,02:35:47,"handy would be, lab made virus, documents equipment proved it, got destroyed war right truckersforfreedom honkhonk unitedwestand convo freedomconvoy2022 quebec wwiii russiaukraineconflict",en,"handy would be, lab made virus, documents equipment proved it, got destroyed war right truckersforfreedom honkhonk unitedwestand convo freedomconvoy2022 quebec wwiii russiaukraineconflict",_
2071,2071,26/02/2022,02:35:44,minute half breakdown west much trouble putin ukraine wwiii,en,minute half breakdown west much trouble putin ukraine wwiii,_
2072,2072,26/02/2022,02:35:10,"worldwariii worldwar3 wwiii world syria, world iraq, afghanistan, ukraine palestine, kashmir, etc",en,"worldwariii worldwar3 wwiii world syria, world iraq, afghanistan, ukraine palestine, kashmir, etc",_
2073,2073,26/02/2022,02:34:05,honestly i'm kinda feeling nostalgic 80's vibe possibility nuclear apocalypse happening second wwiii,en,honestly i'm kinda feeling nostalgic 80's vibe possibility nuclear apocalypse happening second wwiii,_
2074,2074,26/02/2022,02:33:15,"little ukrainian girl got injured russian invasion tells russian president vladimir putin, hurting ukrainian children, pull back troops ukraineunderattack worldwar3 ww3 russianinvasion ukrainerussia worldwariii wwiii",en,"little ukrainian girl got injured russian invasion tells russian president vladimir putin, hurting ukrainian children, pull back troops ukraineunderattack worldwar3 ww3 russianinvasion ukrainerussia worldwariii wwiii",_
2075,2075,26/02/2022,02:33:10,germany fucking something wwiii germany german help,en,germany fucking something wwiii germany german help,_
2076,2076,26/02/2022,02:30:34,wwiii can't wait die,en,wwiii can't wait die,_
2077,2077,26/02/2022,02:30:29,sydesjokes aroon173 eh54_lainey greycells jackkosovac sarahwest2012 darayuskaye jamesbrown95 harry_m_h fortelford jymbudd carmelbarrett91 annjarvis13 leegorman35 slh100 smebanker tabooze marigarcar brexitturmoil following brexit begat ww iii brexitjohnsonrussia wwiii,en,sydesjokes aroon173 eh54_lainey greycells jackkosovac sarahwest2012 darayuskaye jamesbrown95 harry_m_h fortelford jymbudd carmelbarrett91 annjarvis13 leegorman35 slh100 smebanker tabooze marigarcar brexitturmoil following brexit begat ww iii brexitjohnsonrussia wwiii,_
2078,2078,26/02/2022,02:30:20,"bradsherman dont push everyone hard dont want wwiii , use un better way avoid biggest war human history",en,"bradsherman dont push everyone hard dont want wwiii , use un better way avoid biggest war human history",_
2079,2079,26/02/2022,02:30:05,"christ teaches ""soon war armageddon wwiii, bible says, know like, know like masterfardmuhammad must make us like order prove civilization …",en,"christ teaches ""soon war armageddon wwiii, bible says, know like, know like masterfardmuhammad must make us like order prove civilization …",_
2080,2080,26/02/2022,02:29:57,"whole life ive spent afraid russians taking overstarting war, 7th grade history teacher told crazy paranoid 13, guess whos paranoid worldwariii wwiii standwithukriane",en,"whole life ive spent afraid russians taking overstarting war, 7th grade history teacher told crazy paranoid 13, guess whos paranoid worldwariii wwiii standwithukriane",_
2081,2081,26/02/2022,02:28:48,world war 3 begins waiting 🥰🥰😀🤣🤣 lets worldwariii putinswar wwiii wars ww3,en,world war 3 begins waiting 🥰🥰😀🤣🤣 lets worldwariii putinswar wwiii wars ww3,_
2082,2082,26/02/2022,02:27:43,sake humanity 🙏🙏 humanity wwiii worldwar3 russiaukrainewar russiaukraineconflict russia nato natoinukrainenow,en,sake humanity 🙏🙏 humanity wwiii worldwar3 russiaukrainewar russiaukraineconflict russia nato natoinukrainenow,_
2083,2083,26/02/2022,02:27:20,"take seeds put pockets, least sunflowers grow lie quote political cartoon talking sunflower every apush textbook next year wwiii",en,"take seeds put pockets, least sunflowers grow lie quote political cartoon talking sunflower every apush textbook next year wwiii",_
2084,2084,26/02/2022,02:26:43,russia launches military operation ukraine russiaukrainewar wwiii warinukraine mumbaiuncensored uncensoredlive,en,russia launches military operation ukraine russiaukrainewar wwiii warinukraine mumbaiuncensored uncensoredlive,_
2085,2085,26/02/2022,02:26:41,funny also reality ukrainerussia ukraineunderattack wwiii natomustbeinukraine,en,funny also reality ukrainerussia ukraineunderattack wwiii natomustbeinukraine,_
2086,2086,26/02/2022,02:26:01,looks like throwing everything kitchen sink prayingforukraine wwiii 💥,en,looks like throwing everything kitchen sink prayingforukraine wwiii 💥,_
2087,2087,26/02/2022,02:24:56,universe remember heroic knocks terrific situations 👨‍✈️💚💚💚 wwiii putin ukrainerussia unsc,en,universe remember heroic knocks terrific situations 👨‍✈️💚💚💚 wwiii putin ukrainerussia unsc,_
2088,2088,26/02/2022,02:24:16,ths biden n nato leadrs r supportn ukraine n th russianinvasion spineless leaders putin dnt give damn 2 thse puppets f wwiii 2 take place thse people b rembered ukraineunderattack ukrainerussia ukrainewar unitednations russiaukrainewar bidenboom,en,ths biden n nato leadrs r supportn ukraine n th russianinvasion spineless leaders putin dnt give damn 2 thse puppets f wwiii 2 take place thse people b rembered ukraineunderattack ukrainerussia ukrainewar unitednations russiaukrainewar bidenboom,_
2089,2089,26/02/2022,02:23:38,like covid19 people went italy 🇮🇹 rest history 😖💔 sandf going wherever🇺🇦💔 gonna repetition 🤦🏼‍️ russia venda brics shoprite ukrainewar worldwar3 wwiii russiaukrainewar putsouthafricanfirst djsbu,en,like covid19 people went italy 🇮🇹 rest history 😖💔 sandf going wherever🇺🇦💔 gonna repetition 🤦🏼‍️ russia venda brics shoprite ukrainewar worldwar3 wwiii russiaukrainewar putsouthafricanfirst djsbu,_
2090,2090,26/02/2022,02:23:36,tell one thing yeh wwiii se exams online hojayege🌝😂,en,tell one thing yeh wwiii se exams online hojayege🌝😂,_
2091,2091,26/02/2022,02:23:29,world needs z fighters wwiii worldwar3 ukraine,en,world needs z fighters wwiii worldwar3 ukraine,_
2092,2092,26/02/2022,02:22:56,"loosing profits due manual operations bookkeeping install robisearch pos system mpesa bulk sms integratedmanage sales,suppliers etc watch👇 masculinitysaturday moses kuria kasarani gaddafi state house nato wwiii ukraine kisumu county governor",en,"loosing profits due manual operations bookkeeping install robisearch pos system mpesa bulk sms integratedmanage sales,suppliers etc watch👇 masculinitysaturday moses kuria kasarani gaddafi state house nato wwiii ukraine kisumu county governor",_
2093,2093,26/02/2022,02:22:46,simple effective putin wwiii worldwariii worldwar3 ukraine russia,en,simple effective putin wwiii worldwariii worldwar3 ukraine russia,_
2094,2094,26/02/2022,02:20:35,peace important thing world ukraine kiew wwiii russia nowars anunnaki,en,peace important thing world ukraine kiew wwiii russia nowars anunnaki,_
2095,2095,26/02/2022,02:20:26,whats excuse going war born serve wife country world war 3 wwiii ww3 russiaukrainewar ukraine,en,whats excuse going war born serve wife country world war 3 wwiii ww3 russiaukrainewar ukraine,_
2096,2096,26/02/2022,02:20:16,"""whoever americans allies need enemies — madame nhu ukraine russia wwiii ukrainerussia ukrainerussiaconflict",en,"""whoever americans allies need enemies — madame nhu ukraine russia wwiii ukrainerussia ukrainerussiaconflict",_
2097,2097,26/02/2022,02:20:09,bombs dropping everywhere via opensea wwiii ww3 nftcommunity nftartist nft peace,en,bombs dropping everywhere via opensea wwiii ww3 nftcommunity nftartist nft peace,_
2098,2098,26/02/2022,02:19:56,im ready drafted wwiii ukraine,en,im ready drafted wwiii ukraine,_
2099,2099,26/02/2022,02:19:32,"ukrainerussia ukrainerussiaconflict worldwariii worldwar3 wwiii world syria, world iraq, afghanistan, ukraine palestine, kashmir",en,"ukrainerussia ukrainerussiaconflict worldwariii worldwar3 wwiii world syria, world iraq, afghanistan, ukraine palestine, kashmir",_
2100,2100,26/02/2022,02:19:22,shown nearly month ago think time question rhetorical threat feel nato intervene given recent news recently reported movement icbms russia probably related wwiii ukraineinvasion worldwar3 russiaukrainewar,en,shown nearly month ago think time question rhetorical threat feel nato intervene given recent news recently reported movement icbms russia probably related wwiii ukraineinvasion worldwar3 russiaukrainewar,_
