,index,date,time,tweet,language,parse,Category
2129,2129,26/02/2022,02:06:14,wars everywhere westandwithukraine freeukraine freepalestine freesyria kashmirgenocide,en,wars everywhere westandwithukraine freeukraine freepalestine freesyria kashmirgenocide,_
2130,2130,26/02/2022,02:06:10,brutal attack troops ukranian soldier viewers discretion ; minute u live next u dead charcoal banrussiafromswift,en,brutal attack troops ukranian soldier viewers discretion ; minute u live next u dead charcoal banrussiafromswift,_
2131,2131,26/02/2022,02:04:47,love right standing progress,en,love right standing progress,_
2132,2132,26/02/2022,02:04:02,whole silent happening syria crying,en,whole silent happening syria crying,_
2133,2133,26/02/2022,02:02:41,kesari101_ mehdirhasan r u talking pakistans part kashmir yes fine tourist r visiting day however indian occupied brutality barbarism human right violation see 1st 2 pics pak vs last 2 kashmir indiaracism hijabban indian,en,kesari101_ mehdirhasan r u talking pakistans part kashmir yes fine tourist r visiting day however indian occupied brutality barbarism human right violation see 1st 2 pics pak vs last 2 kashmir indiaracism hijabban indian,_
2134,2134,26/02/2022,02:01:58,doesnt give fuck sanctions hes gonna keep coming yall get shit together put boots ground sanctions,en,doesnt give fuck sanctions hes gonna keep coming yall get shit together put boots ground sanctions,_
2135,2135,26/02/2022,02:01:45,nostradamus addressed great chyren chief name praise reach beyond skies watch sadhna tv 7 30 pm greatestguru_intheworld,en,nostradamus addressed great chyren chief name praise reach beyond skies watch sadhna tv 7 30 pm greatestguru_intheworld,_
2136,2136,26/02/2022,02:01:33,effects tour coming ok sabar rakh american zalalat soon l pakistan pakistanarmy,en,effects tour coming ok sabar rakh american zalalat soon l pakistan pakistanarmy,_
2137,2137,26/02/2022,02:01:16,unbelievable balance illegitimate gone wonder wants,en,unbelievable balance illegitimate gone wonder wants,_
2138,2138,26/02/2022,02:01:01,brutal attack troops ukranian soldiers👀🙏 click link watch banrussiafromswift,en,brutal attack troops ukranian soldiers👀🙏 click link watch banrussiafromswift,_
2139,2139,26/02/2022,02:01:01,another angle missile hitting residential building inside ukrainerussiaconflict vladimirputin klitschko bidenisafailure stoprussia unitednations,en,another angle missile hitting residential building inside ukrainerussiaconflict vladimirputin klitschko bidenisafailure stoprussia unitednations,_
2140,2140,26/02/2022,02:00:51,nobody thought hitler threat first end wished somebody put quickly maybe many dead concentration camps stopputin,en,nobody thought hitler threat first end wished somebody put quickly maybe many dead concentration camps stopputin,_
2141,2141,26/02/2022,02:00:20,lot happened two years warinukraine,en,lot happened two years warinukraine,_
2142,2142,26/02/2022,02:00:03,dont let main stream media provide narrative send video footage wokejournalistgmail let get truth,en,dont let main stream media provide narrative send video footage wokejournalistgmail let get truth,_
2143,2143,26/02/2022,01:59:20,supporting israel invading palestine vs invades westandwithukraine,en,supporting israel invading palestine vs invades westandwithukraine,_
2144,2144,26/02/2022,01:58:22,interesting air force move viper31 treviso lagr220 mildenhall,en,interesting air force move viper31 treviso lagr220 mildenhall,_
2145,2145,26/02/2022,01:58:20,jamaticulus let end b4 elopeerhn mean study,en,jamaticulus let end b4 elopeerhn mean study,_
2146,2146,26/02/2022,01:57:02,mr abramowich seen £125m monthshe named mps tuesday ‘being 35 oligarchs identified opposition leader navalny key enablers kleptocracy run countrys v putinukrainerussia ussr,en,mr abramowich seen £125m monthshe named mps tuesday ‘being 35 oligarchs identified opposition leader navalny key enablers kleptocracy run countrys v putinukrainerussia ussr,_
2147,2147,26/02/2022,01:57:00,ill start worrying airing lame ass late night shows,en,ill start worrying airing lame ass late night shows,_
2148,2148,26/02/2022,01:56:34,massacre genocide istandwithukraine europe,en,massacre genocide istandwithukraine europe,_
2149,2149,26/02/2022,01:56:29,youre allowed send 3 fighters whats team,en,youre allowed send 3 fighters whats team,_
2150,2150,26/02/2022,01:55:15,song portrays current situation afghanistancrisis syria palestine pakistan worldisonfire,en,song portrays current situation afghanistancrisis syria palestine pakistan worldisonfire,_
2151,2151,26/02/2022,01:54:57,attention target also smokescreen goals also protect baltic countries well possible target 3 lithuania olita base ukrainekrise ukraina ukrainewillresist ukrainianswillresist,en,attention target also smokescreen goals also protect baltic countries well possible target 3 lithuania olita base ukrainekrise ukraina ukrainewillresist ukrainianswillresist,_
2152,2152,26/02/2022,01:53:41,imma say imma dip cause tl prolly sleep yall rihanna havin baby boy girl cause regardless child decide outcome,en,imma say imma dip cause tl prolly sleep yall rihanna havin baby boy girl cause regardless child decide outcome,_
2153,2153,26/02/2022,01:52:53,another crime civilians rescuers evacuating residents clink link watch updates banrussiafromswift,en,another crime civilians rescuers evacuating residents clink link watch updates banrussiafromswift,_
2154,2154,26/02/2022,01:52:11,soldiers try shot fighter,en,soldiers try shot fighter,_
2155,2155,26/02/2022,01:52:06,makes join army ukraineconflict russianinvasion gangster,en,makes join army ukraineconflict russianinvasion gangster,_
2156,2156,26/02/2022,01:51:52,richardbranson praying headed 🙏🏼peace peacenotwar,en,richardbranson praying headed 🙏🏼peace peacenotwar,_
2157,2157,26/02/2022,01:51:44,totally alone meant hed clapping helpukraine,en,totally alone meant hed clapping helpukraine,_
2158,2158,26/02/2022,01:51:21,instead sending money 💵 ask dumas kremlinrussia_e help potus thirst blood never end 😭 ukraina,en,instead sending money 💵 ask dumas kremlinrussia_e help potus thirst blood never end 😭 ukraina,_
2159,2159,26/02/2022,01:50:28,striking shameful thing invasion army used rape weapon germans worldwarii believed many 2million women raped redarmy officersmany several times indians,en,striking shameful thing invasion army used rape weapon germans worldwarii believed many 2million women raped redarmy officersmany several times indians,_
2160,2160,26/02/2022,01:49:44,good morning 😊🌻🌻🌻🌻 put sunflower seeds pocket something beautiful grow corpse laying fields 🌻🌻🌻 savage 💛💙💪,en,good morning 😊🌻🌻🌻🌻 put sunflower seeds pocket something beautiful grow corpse laying fields 🌻🌻🌻 savage 💛💙💪,_
2161,2161,26/02/2022,01:49:01,real dedication debunking vids sad see much fake stories vids circulated real event,en,real dedication debunking vids sad see much fake stories vids circulated real event,_
2162,2162,26/02/2022,01:49:00,putins probably dying hes starting fun,en,putins probably dying hes starting fun,_
2163,2163,26/02/2022,01:48:35,please reply f tweet f fucked indeed fucked,en,please reply f tweet f fucked indeed fucked,_
2164,2164,26/02/2022,01:47:35,man showed patriotism iswent die without hesitationhe chance run away didntsalute doubt best leader respect,en,man showed patriotism iswent die without hesitationhe chance run away didntsalute doubt best leader respect,_
2165,2165,26/02/2022,01:45:21,gift soldiers left tanks flee watching fighters,en,gift soldiers left tanks flee watching fighters,_
2166,2166,26/02/2022,01:44:59,incredible woman whether safe alive martyr hero istandwithukraine notowar fuckputin stopputin putinsgop gop potus,en,incredible woman whether safe alive martyr hero istandwithukraine notowar fuckputin stopputin putinsgop gop potus,_
2167,2167,26/02/2022,01:44:04,perfect answer step assist likely escalation stand back watch nation burn taken illegally drop arms fall dictatorship backed corner,en,perfect answer step assist likely escalation stand back watch nation burn taken illegally drop arms fall dictatorship backed corner,_
2168,2168,26/02/2022,01:44:04,ukrainians resilience leadership inspiring nigerian leaders taken easier route fled another abandoned blink eye freeukraine,en,ukrainians resilience leadership inspiring nigerian leaders taken easier route fled another abandoned blink eye freeukraine,_
2169,2169,26/02/2022,01:43:35,double standards westandwithukraine freepalestine palestine,en,double standards westandwithukraine freepalestine palestine,_
2170,2170,26/02/2022,01:43:32,assume troops assaulting last night airborne troops pskov supposedly best next group attackers less quality meet stiffer resistance,en,assume troops assaulting last night airborne troops pskov supposedly best next group attackers less quality meet stiffer resistance,_
2171,2171,26/02/2022,01:43:31,turn table power plant well capital hand russain army chernobyl budapestmemorandum conflictorusiaucrania,en,turn table power plant well capital hand russain army chernobyl budapestmemorandum conflictorusiaucrania,_
2172,2172,26/02/2022,01:42:54,repelled attacks night strengthen defenses next attack even harder number dead even bigger ukarinerussiawar,en,repelled attacks night strengthen defenses next attack even harder number dead even bigger ukarinerussiawar,_
2173,2173,26/02/2022,01:41:01,benefits higher class leading luxirious zero benfits leading end mouth life,en,benefits higher class leading luxirious zero benfits leading end mouth life,_
2174,2174,26/02/2022,01:40:34,probably ukranian missile enters,en,probably ukranian missile enters,_
2175,2175,26/02/2022,01:40:12,two young children sending soldiers fight russians kids holding hands girl holds stuffed animal boy brother salutes look back ukrainia,en,two young children sending soldiers fight russians kids holding hands girl holds stuffed animal boy brother salutes look back ukrainia,_
2176,2176,26/02/2022,01:39:41,ok 👋 gonna sit back watch displaces 43 million takes land freedom💔,en,ok 👋 gonna sit back watch displaces 43 million takes land freedom💔,_
2177,2177,26/02/2022,01:39:15,🔥 fire crackers everywhere 💔 putinstop,en,🔥 fire crackers everywhere 💔 putinstop,_
2178,2178,26/02/2022,01:38:50,images capital,en,images capital,_
2179,2179,26/02/2022,01:38:16,harsh reality,en,harsh reality,_
2180,2180,26/02/2022,01:37:55,perfect picture ;wwiii israel palestine since 1984,en,perfect picture ;wwiii israel palestine since 1984,_
2181,2181,26/02/2022,01:37:33,man doesnt believe someone powerful called god dangerous man,en,man doesnt believe someone powerful called god dangerous man,_
2182,2182,26/02/2022,01:36:31,fact lunatic weapons terrify worldnuclear thisisacrisis nuclearwar prayforpeace,en,fact lunatic weapons terrify worldnuclear thisisacrisis nuclearwar prayforpeace,_
2183,2183,26/02/2022,01:36:27,3 look,en,3 look,_
2184,2184,26/02/2022,01:35:50,let speak western political countries must involving others businesses especially united states provokes every single,en,let speak western political countries must involving others businesses especially united states provokes every single,_
2185,2185,26/02/2022,01:35:21,im afraid bitter truth💔,en,im afraid bitter truth💔,_
2186,2186,26/02/2022,01:34:37,let hate —luke skywalker ❤️🕊️ wladimirputin warinukraine,en,let hate —luke skywalker ❤️🕊️ wladimirputin warinukraine,_
2187,2187,26/02/2022,01:34:10,mfa_russia russiaun see hospitals treating wounded soldiers endwarnow nowarinukraine nowarwithrussia nowarwithukraine noww3,en,mfa_russia russiaun see hospitals treating wounded soldiers endwarnow nowarinukraine nowarwithrussia nowarwithukraine noww3,_
2188,2188,26/02/2022,01:33:59,might ahead ammunition fighting equally protect means🙌🔥 russiaukraine,en,might ahead ammunition fighting equally protect means🙌🔥 russiaukraine,_
2189,2189,26/02/2022,01:33:31,seem iraq palestine syria libya co everyone blaming sanctioning hypocrisy killing,en,seem iraq palestine syria libya co everyone blaming sanctioning hypocrisy killing,_
2190,2190,26/02/2022,01:33:14,could easily fled way afghan talibans invaded nation zelenskyy decided stay fightdie leader 💯,en,could easily fled way afghan talibans invaded nation zelenskyy decided stay fightdie leader 💯,_
2191,2191,26/02/2022,01:32:49,history repeats due incompetent leaders,en,history repeats due incompetent leaders,_
2192,2192,26/02/2022,01:32:30,hero someone stands everyone else backs downwwiii,en,hero someone stands everyone else backs downwwiii,_
2193,2193,26/02/2022,01:32:20,got helps neighbours 🥺🥺🥺 hope good 🙌 istandwithukraine,en,got helps neighbours 🥺🥺🥺 hope good 🙌 istandwithukraine,_
2194,2194,26/02/2022,01:32:19,couple im straight 😂,en,couple im straight 😂,_
2195,2195,26/02/2022,01:31:52,footage missile hitting residential building standwithukraine ukriane belarus,en,footage missile hitting residential building standwithukraine ukriane belarus,_
2196,2196,26/02/2022,01:31:25,markcranfield_ ongoing uncertainties climateemergency covid19 probabilities flooding volcano 🔥⚡⛈️🌀 wonder many see 2040 🤔🤠🌞,en,markcranfield_ ongoing uncertainties climateemergency covid19 probabilities flooding volcano 🔥⚡⛈️🌀 wonder many see 2040 🤔🤠🌞,_
