,date,time,tweet,language
925,26/02/2022,12:58:34,ukraine gaza one stands them😶 wwiii russiaukrainewar ukraine,en
926,26/02/2022,12:55:53,looks lot like putinisawarcriminal russia mobilizing smallsized offensives ukraine effort provoke nations starting allout wwiii ukraine winning every skirmish trump pocket putins endgame,en
927,26/02/2022,12:55:43,stopping wwiii could happen china takes stand support ukraine,en
928,26/02/2022,12:55:40,ukraine borders following nato member countries hungary poland romania slovakia well moldova 🇺🇳 occur world leaders russia takes ukraine push forward invade bordering countries rest europe wwiii,en
929,26/02/2022,12:55:20,russian troops advancing pulling back good thing means theyre clearing area massive air strikes ukrainerussiaconflict wwiii,en
930,26/02/2022,12:54:10,know reminded event 1930s msg nazis america republicans cheering putin think time put stop get control crazies marcorubio goptraitorstodemocracy gop putinsgop afpacofficial wwiii,en
931,26/02/2022,12:53:21,battle humanity diplomacy diplomacy always win wwiii,en
932,26/02/2022,12:53:08,g_glays american french uk troops romania american dutch german nato detachments slovakia german troops lithuania poland baltic3 invoking article 5 going war looks like wwiii,en
933,26/02/2022,12:51:04,theres wwiii,en
934,26/02/2022,12:50:47,russia invaded ukraine believe every country must respect sovereignty territorial integrity nations usa nato invade countries receive support world putin named war criminal wwiii,en
935,26/02/2022,12:50:11,someone wake entire world russia control deserve it🤗 wwiii putin russiaukrainewar kane ukraine munwat nato,en
936,26/02/2022,12:49:46,world war iii coming russia ukraine russianinvasion wwiii prayersforukraine prayforukraine worldwar3iscoming europe sovietunion warinukraine nato,en
937,26/02/2022,12:47:53,end war worldwariii wwiii ukrainerussiawar ukrainerussianconflict stopputin stopwars,en
938,26/02/2022,12:46:46,places russia drop atomic bomb sa would mgroovong wwiii 😂🙆 behalf ramaphosa fellow south africans youre easy targets,en
939,26/02/2022,12:46:35,situation right ukraine wwiii biden,en
940,26/02/2022,12:46:17,"superspacebeans ukraine 1 pla sends peacekeeping mission donbas establishes dmz 2 putin says ""well okay wont genocide done"" saves face 3 xi becomes great world leader saved europe wwiii",en
941,26/02/2022,12:46:05,"""if want destroy country anywhere world invite full scale invasion country"" john mearsheimer wwiii",en
942,26/02/2022,12:45:48,kiev ukraine ❄️ russiaukraineconflict ukraineunderattack ukrainerussiawar wwiii,en
943,26/02/2022,12:45:41,damn gonna finish 🤔 ww32022 wwiii memes,en
944,26/02/2022,12:45:14,changed twitter header ukraine color stand solidarity ukraine ukrainian kyiv zelensky russia putin wwiii,en
945,26/02/2022,12:44:27,joncoopertweets get lost start wwiii europe dirty intrests,en
946,26/02/2022,12:43:31,thought gonna tell putin blocking ukrainian access… no… hes blocking russians slow information good look putin denying ppl access information whatnot ukraine russia wwiii freedomforukraine,en
947,26/02/2022,12:42:39,kjaretxa oleksandrazubal know nothing go politics stop nonsense reality 👇 nato countries declaration war russia usexposed nato worldwar3 russiaukraineconflict ussr ukraine ukrainerussia biden usa wwiii,en
948,26/02/2022,12:40:46,democrat joe biden clearly mentally challenged still scamming secret genocide vaccines fake mask nonsense wwiii starting 😮 tariqnasheed judgejoebrowntv wwiii warriors mentalhealthmatters mentalillness,en
949,26/02/2022,12:40:28,finally germany 🇩🇪 👏 🇲🇨 ukraine standwithukriane wwiii prayforukraine,en
950,26/02/2022,12:38:48,wwiii dr deranged gets pissed world flips switch electric grid goes dark nat gas stops flowing cell phones lose signals internet crashes granny cleveland freezes refrigerator food spoils aint got gaz time putie ukraine,en
951,26/02/2022,12:38:12,cant wait see children next generation study history papers🤣 years pass almost every shit goes wrong strong little ones😂😂… thats problem im one taking history 👩🏽‍🦯wwiii covid19 warinukraine,en
952,26/02/2022,12:38:08,ukrainerussiawar ukraine wwiii fact country cant support ukraine unsc saddening know russia long term partner decades visuals coming ukraine devastating choose humanity diplomacy,en
953,26/02/2022,12:38:03,get wwiii russia everyone else russia 1 million active soldiers 2 million reserve nato 3 million active 2 million reserve without counting nations come help nato hope russia nuclearweapons,en
954,26/02/2022,12:36:55,civilian auxiliary must created access highresolution live satellite imagery order common people world publish analyze russian troop positions deter tyrants ukraine ukrainewar russianinvasion wwiii avindman olganyc1211 potus,en
955,26/02/2022,12:36:18,picture worth thousand words ♥️ stopwar ukraine russia wwiii russiaukraineconflict,en
956,26/02/2022,12:36:01,percent state union address biden write biden stateoftheunion russia ukraine covid19 buildbackbetter trump bidenisadisgrace wwiii,en
957,26/02/2022,12:35:50,russian strategic bombers airborne cruise missile launches possible coming hours ukraine ukrainewar prepper preppers prepping preppertalk survival shtf wwiii ww3,en
958,26/02/2022,12:35:11,zelenskyyua azpresident socarofficial europe must help ukraine didnt avoid spanish war wwii avoid ukraine invasion wwiii putinisawarcriminal,en
959,26/02/2022,12:34:46,1 us govt recently admitted war determine rule world apparently powers already believe turn wwiii,en
960,26/02/2022,12:34:41,germany says send 1000 antitank weapons 500 'stinger' surfacetoair missiles ukraine ukraine wwiii nato kyiv kiev russian ukrainewar,en
961,26/02/2022,12:34:09,russia country crush pride israel united states ia worldwariii russiaukraineconflict wwiii istandwithrussia russiaukraine beginningofwwiii,en
962,26/02/2022,12:33:50,reports russian forces starting build polish border perhaps putin intend immediately try capture baltic states engages nato ill assume china likely go taiwan us locked horns russia wwiii,en
963,26/02/2022,12:32:37,brianjohnspencr 4 years trump really undermined ukraine putin controlled likely finances little biden without launching wwiii slow burn uk opened border ukrainerefugees theyd little respect,en
964,26/02/2022,12:31:55,"kremlinrussia_e message true men patriots ultimately heros blyat coward putin murdering people remote orders fear idi nahui russian warship go fk yourself"" standwithukraine ukraineunderattack wwiii",en
965,26/02/2022,12:31:40,arabs saddam hussein wwiii going happen,en
966,26/02/2022,12:30:21,putins latest declaration 📜 end civilization rusia ukrainerussiawar wwiii,en
967,26/02/2022,12:30:04,got funny feeling beginning wwiii,en
968,26/02/2022,12:30:00,according iiss ukraine 196600 active military personnel 125600 ground troops 35000 air personnel 15000 naval troops although 900000 reservists question ability uncertain wwiii russiaukrainewar,en
969,26/02/2022,12:29:42,russian hey alexa find fastest route kyiv ukraine route notroutefound wwiii,en
970,26/02/2022,12:28:03,literally person need war 💯 chiefkeef wwiii,en
971,26/02/2022,12:27:45,miss ukraine assault rifle real conflictorusiaucrania nowarwithukraine natoinukrainenow kharkiv helpukraine kyiv nato wwiii,en
972,26/02/2022,12:27:00,first war streamed live social media thats hit people lot harder think wwiii ukraine nomorewar,en
973,26/02/2022,12:26:55,putinhitler let pussy breathe wwiii ukraine russian,en
974,26/02/2022,12:26:42,august1945 us dropped two atomic bomb japanese cities hiroshima nagasaki explosions killed 300000 civilians come never answered war crimes putinisawarcriminal putinswar ukraine worldwariii wwiii,en
975,26/02/2022,12:26:27,"""behold damascus cease city ruinous heap"" read full wwiii ukrainerussiawar",en
976,26/02/2022,12:26:26,mailplus prince william catherine duchess cambridge act dignity decorumversus sussexfrauds exploit misery russia wwiii ukraine hype archewellfoundation moneylaundering scam 💢 royalfamily gchq 10downingstreet megxit,en
977,26/02/2022,12:24:59,india forced supply army ww1 british world hope india stop ww3 india wanted🤩 modihaitomumkinhai russianinvasion wwiii modiji putin modihaitomumkinhai,en
978,26/02/2022,12:24:57,point hypothesis world world 3 beginning intentional spread respiratory virus back 2019 sounds less less wild ukraine america corona wwiii ukrainewar ukraineinvasion biden america china blockputinwallets bitcoin politicslive,en
979,26/02/2022,12:24:41,august1945 america dropped two atomic bomb japanese cities hiroshima nagasaki explosions killed 300000 civilians come never answered war crimes putinisawarcriminal putinswar ukraine ukraineunderattack worldwariii wwiii,en
980,26/02/2022,12:24:26,mrairforce2013 mr maberry mr maberry constituents want know stand issue long john silvers crispies golden fried alaskan pollock survive wwiii,en
981,26/02/2022,12:23:08,got seaworthy boat shit hits fan fancy taking son rio exchange safe place stay ukrainerussiawar wwiii,en
982,26/02/2022,12:22:47,bomboclaat theres wwiii going worry bout hair,en
983,26/02/2022,12:22:33,wwiii break said trump lunatic thh 4 years general global peace century occurred trump presidency,en
984,26/02/2022,12:22:23,putin needs taken wwiii,en
985,26/02/2022,12:21:01,please remember war forced vladimir putin russian people kind russian expats live regular lifes heart goes defy putin ukraine wwiii ukrainekrieg swiftban stay strong ukraine wonderful bastards 🇩🇪❤️,en
986,26/02/2022,12:20:49,ukrainerussia latest 🔷 us provide ukraine new 350m military aid package 🔷 150000 crossed ukraine neighboring countries 🔷 russians frustrated lack momentum us official ukrainewar ukrainerussia wwiii,en
987,26/02/2022,12:19:35,gimme dodge demon mac 10 send russia ill everything control 2 hours tops wwiii,en
988,26/02/2022,12:19:19,aye heard plane flying thought boyz coming 😭😭wwiii russianinvasion,en
989,26/02/2022,12:18:46,oloyedey4u worldwide protest around world subscribe like video mrinfluencerug mrinfluencerugreports ukraine ukrainerussiacrisis ukraineconflict wwiii kyiv watch official video 👉,en
990,26/02/2022,12:18:18,barakravid israelis join zionists wwiii,en
991,26/02/2022,12:16:37,"new ""the alternative sanctioning russia punish invasion ukraine would start thirdworldwar president biden told reporters wwiii ukraine russia biden",en
992,26/02/2022,12:15:47,🤘🏻😌 interesting stories share new generation covid19 war crisis ukraine russiaukraineconflict wwiii,en
993,26/02/2022,12:14:37,"yeah ""such shame"" didnt want wwiii lay waste country matter time russia shows meant threats smh",en
994,26/02/2022,12:14:36,really wwiii expect last least 10 years,en
995,26/02/2022,12:13:35,breaking german chancellor scholz confirms send 1000 antitank weapons 500 stingers ukraine huge shift policy germany ukraine wwiii countdown starts,en
996,26/02/2022,12:13:03,poland sweden refuse play russia world cup playoff bitcoin ethereum nfts metaverse nft russiaukrainecrisis ukraine ukraineconflict wwiii putin russia standwithukraine breakingnow worldwar3 anonymous nowar nowarinukraine,en
997,26/02/2022,12:12:40,"according putinrussia russian media longer allowed call invasion ukraine ""war"" reporting would fake news according kremlin putin russia russland ukraine ukrainerussia nato wwiii ukrainian kriegineuropa kyiv",en
998,26/02/2022,12:12:34,today real picture dogs crying ukraine russia great job need defeatputin ok wwiii russia ukraine nft nato,en
999,26/02/2022,12:12:28,always worried something thats none business russia ukrain wwiii isupk,en
1000,26/02/2022,12:10:54,ukraine gaza one stands them😶 wwiii worldwariii worldwar3 ukraine worldwariii,en
1001,26/02/2022,12:10:46,hungary pledges support swift ban russia bitcoin ethereum nfts metaverse nft russiaukrainecrisis ukraine ukraineconflict traitortrump resistance wwiii putin standwithukraine breakingnow worldwar3 nowar nowarinukraine,en
1002,26/02/2022,12:10:25,joe biden alternative world war iii ukraine largescale sanctions russia ⚔️ wwiii,en
1003,26/02/2022,12:09:04,americans europeans people around world see danger russia want help ukraine cannot go war sanctions supplies ukraine ww3 starts everybody dies really want help…ukraineunderattack stopputin wwiii,en
1004,26/02/2022,12:08:24,opinion zelenskyyua allowed remain ukraine president long chooses guy wwiii ukraineinvasion ukraine ukrainerussiawar ukrainerussiaconflict,en
1005,26/02/2022,12:08:17,cozy bear attacking british airways heathrow defendukraine wwiii,en
1006,26/02/2022,12:07:52,islam survived every onslaught come way since fall power come stronger everytime despite world powers opposing time4khilafah jerusalemwaitingforkhyber wwiii warinukraine ukraine,en
1007,26/02/2022,12:07:12,prince william kate say standwithukraine via thedailybeast bitcoin ethereum nfts metaverse nft russiaukrainecrisis ukraineconflict freeassange mecfs blm gamefi wwiii putin russia breakingnow worldwar3 nowar nowarinukraine,en
1008,26/02/2022,12:06:30,breaking biden says alternative massive sanctions russia ukraine 'third world war' biden wwiii russia,en
1009,26/02/2022,12:05:31,highly unlikely complex scenario flowcharts flow flow currently nato steering outcome towards nuclear annihilation brussels starters wwiii ww32022 nuclearwar,en
