date,time,tweet,language
26/02/2022,15:14:36,the british are definitely sporting we give everyone a head start wwiii,en
26/02/2022,15:14:00,abandoned russian apcs burned by ukrainian citizens ukrainerussiawar kyiv kiev wwiii ukraine,en
26/02/2022,15:12:41,happening now socialism wwiii notowar notonato,en
26/02/2022,15:12:15,russians protesting against their government is commendable i just wish if american people had the same courage wwiii,en
26/02/2022,15:12:01,ukraine|| putin|| west|| ghana|| wwiii ukrainerussiawar putin ghana wwiii,en
26/02/2022,15:11:27,if you support ukraine but not palestine syria lebanon and iraq if you condemn russia but not israel and us then congratulations mate you are on the highest tier of hypocrisy russiaukraineconflict no_war wwiii,en
26/02/2022,15:11:26,history is repeating itself the us and allies need to send help to ukraine to avoid wwiii,en
26/02/2022,15:10:53,you dont like russia time to stop paying them for energy and open up the keystone pipeline and become independent again doesnt support the climate change narrative but neither does nukes biden wwiii kyiv,en
26/02/2022,15:10:41,me and the boys after getting drafted for ww3 wwiii cod,en
26/02/2022,15:10:13,happening now join live to raise questions and discuss what is needed to wage a struggle internationally against the threat of wwiii and nuclearwar if you cant make it live watch the recording after via,en
26/02/2022,15:09:34,whatever is happening in ukraine is deplorable but i am astounded by the fact where was the world sleeping when the us indiscriminately killed people in vietnam afghanistan iran iraq syria pakistan and so many african countries doublestandard ukrainewar ukraine wwiii,en
26/02/2022,15:08:43,the left out here big mad today reading the news that putin didnt start shit when trump was in office it was the lefts horrible foreign policy that created this mess biden playing right into putins hand yet this is all trumps fault wwiii kyiv,en
26/02/2022,15:08:43,germany is all like hey we should make up for that ww1 and ww2 thing wwiii ukrainewar,en
26/02/2022,15:08:27,wwiii mi fellow edo pipu ready your brooms we fly to ukraine tomorrow night😹😹 we must put an end to this madness👹,en
26/02/2022,15:08:14,heavy shelling in kharkiv ukraine russia kiev breaking wwiii news,en
26/02/2022,15:07:03,pray for african students stranded in ukraine wwiii africa,en
26/02/2022,15:06:45,living with fear is the most dangerous feeling ever thats why i hope everyone get peace no matter what they are bad people or good wwiii,en
26/02/2022,15:06:33,is an old photo 2 days ago fire from russian airplane shutdown by ukrainian fakenews wwiii putin,en
26/02/2022,15:06:19,announcement 📣 to ghana nationals in ukraine please retweet ukraine ukrainerussiawar ukriane ghana ukrainewar izzy wwiii worldwariii,en
26/02/2022,15:06:15,faculty on tenure track should get a massive extension for covid19 and wwiii how am i supposed to write paper and publish when the world has been on fire for the past 2 years academictwitter econtwitter,en
26/02/2022,15:05:41,things get pretty bad pretty fast its amazing we cant rest 🤣 wwiii,en
26/02/2022,15:04:58,they need help not admiration for heavens sake wwiii,en
26/02/2022,15:04:06,making war plans wwiii,en
26/02/2022,15:03:21,who ever said may you live in interresting times go fuck yourself ukrainekrieg russiaukrainewar wwiii russiaukraineconflict ukraine,en
26/02/2022,15:02:27,the usa is funding the attack buying oil from putin and shutting down our pipeline the ukraine peoples blood is on our hands we are funding wwiii openourpipeline shutdownputins your boy did this,en
26/02/2022,15:01:31,well i think you cant compare wwiii with russianinvadedukraine over 80 years later,en
26/02/2022,15:00:24,putin just needs to chill and have a joint man cause thatll fix everything if it can get rid of dave then surely it can stop a war wwiii,en
26/02/2022,15:00:22,wwiii sanctions wont hurt putin it will only hurt russian civilians folks look at north korea if you really think sanctions hurt the leaders your wrong they never go without they live the high life while their people starve and suffer,en
26/02/2022,14:58:13,who will win this war❓ kyiv moscow wwiii ukraine russia ukrainerussia russiaukraine ukrainerussiawar russiaukrainewar note― (please retweet this tweet),en
26/02/2022,14:58:11,wwiii the world has a bunch of left wing woke weirdos biden trudeau merkel who are closing in on destroying life as we know it if they do not start making good decisions ukraine russia very soon same type of leftists who said hitler is harmless,en
26/02/2022,14:56:29,world vs putin welcome to wwiii,en
26/02/2022,14:55:06,important announcement from putin 😅😂 putin raidshadowlegends wwiii,en
26/02/2022,14:54:56,where is the lie🤷 wwiii ukrainerussia,en
26/02/2022,14:54:07,i totally understand why wants to go to mars this planet is doomed russiaukrainewar wwiii,en
26/02/2022,14:53:43,double standard of western world if us invaded iraq afghanistan and else and killed millions west dont take it any shit but when russia protecting its interests than it is a threat of wwiii what a hypothetical behaviour,en
26/02/2022,14:53:42,this how ima answer the door when the army knock 🤣 wwiii ww3 wwe2k22,en
26/02/2022,14:53:12,the hipocrisy of these countries disgusts me when its their faves america they bury their heads in the sand wwiii worldwar3,en
26/02/2022,14:53:06,imagine western countries representatives visiting putin after he controls ukraine and sets a new set of rules it would be like the old days when kings won wars and small empires come to congratulate shame after all of this🤣 wwiii russiaukrainewar usa canada cdnpoli,en
26/02/2022,14:52:53,when your land is invaded there is talk of peace betrayal istandwithukraine putinisawarcriminal putin ukraineunderattack russia wwiii ukraine russia ukrainerussia united_for_ukraine ukraine unitedwithukraine ukrainewar ukraineunderattack nowar,en
26/02/2022,14:52:49,possibly overheard at cpac by the ukrainerussiawar zelensky putin wwiii,en
26/02/2022,14:52:28,with the 1 pick in the 3rd round (21 overall) of the mmatwitter wwiii draft is poland and they have submitted this shortlist of people,en
26/02/2022,14:50:51,cheerleaders of wwiii for an ideology that shouldnt exist right as for her denial was laughable all they need now are pillow cased hoods with eye cutouts tired of being quiet the worlds multi colored we all need our strength to dig out,en
26/02/2022,14:50:02,now go with me on this what if there isnt even a war going on and everything is being staged to make everyone think its happening and in actuality this is how government and world leaders get what they want; by tricking everyone wwiii conspiracytheory,en
26/02/2022,14:49:51,🙏🏽 rescue service moves to help civilians after kyiv missile strike ukraine ukrainerussia ukraineinvasion ukrainerussiacrisis ukraineunderattack worldwar3 worldwariii wwiii,en
26/02/2022,14:48:28,if it wasnt for nato putin wouldnt be stopping at ukraines western borders moldova may be next at most but dont expect him to roll through romania poland slovakia nor hungary those are nato states and their borders are wwiii trigger lines,en
26/02/2022,14:47:28,germany to send anti tank weapons and missiles to ukraine this is huge 1 take away russian armor and jets/helicopters will make invasion 10x more difficult 2 could be start of wwiii give germany credit not just talk/sanctions but weapons,en
26/02/2022,14:47:09,so much is said about the disaster one might ask is anything functional what might be stored there surly theres some sort of bunker nearby right if the russians pull back expect the worst wwiii ukrainerussiawar,en
26/02/2022,14:46:41,if theres a wwiii its going to be black and native americans against the white illegal immigrants who have been here since 1692 recking havoc poisoning rping stealing and murdering russia acknowledges the stolen land,en
26/02/2022,14:46:01,ukraine is taking heavy fire are credible sources confirm nwo wwiii fjb thestorm,en
26/02/2022,14:45:58,this 👇 wwiii traitortrump putinswar,en
26/02/2022,14:45:52,imagine what the world would look like if everyone was just genuinely nice to each other imagine wwiii,en
26/02/2022,14:45:00,putin just needs to chill and have a joint man wwiii,en
26/02/2022,14:43:25,nation state theory has destroyed humanity more than anything else wwiii,en
26/02/2022,14:43:20,i dont know how anyone could look at the predictably flaccid response of our global leaders to the invasion of ukraine and still think globalism is a good idea ukrainerussiawar ukrania biden wwiii,en
26/02/2022,14:42:59,wwiii intel coming in classified propaganda shitsgettingreal wereallgonnadie,en
26/02/2022,14:42:09,the ukraine russia war is the biggest thing in the world since 9/11 and will be the true end of coldwar do you agree wwiii ukrainewar ukrainerussiawar,en
26/02/2022,14:41:30,ukraineunderattack ukrainewar wwiii predict the future tell we where we gonna run go after making the earth a bitter place to live peace ✌,en
26/02/2022,14:41:05,those who live in north america do not know much about history and how europe has always been a place of conflict and empires throughout history ( along with the middle east) canada usa wwiii ukrainerussiawar cdnpoli,en
26/02/2022,14:41:00,the 3rd and final round of the mmatwitter wwiii draft will commence shortly,en
26/02/2022,14:39:55,dam this is the time i wish we had a superhero anyone of them would do even take the raccoon one wwiii istandwithukraine,en
26/02/2022,14:36:56,a country who blessed with this legend will win the worldwariii 😂😂😂😂 wwiii indianairforce surpriseday surprisewithfantastictea pakistanzindabad pakistan abhinandan ukraine,en
26/02/2022,14:36:34,wishing everyone on twitter a very happy saturday and sunday dont drink and drive always keep positivevibes and we are not going to have a wwiii (hopefully),en
26/02/2022,14:35:32,i dont even feel sorry for white people wwiii,en
26/02/2022,14:33:03,power di game ft wwiii,en
26/02/2022,14:32:45,we look forward for such honest leadership wwiii in kenya,en
26/02/2022,14:32:35,protestors gathered outside russias embassy in paris and berlin in protest against the kremlins ongoing aggression on the border with ukraine stoprussia protest supportukraine berlin wwiii,en
