,date,time,tweet,language,sentimiento
820,26/02/2022,13:58:26,#Ukraine #UkraineUnderAttack #UkraineRussiaWar #Ukrania #WWIII #Kyiv Capitol of Ukraine within the last hour or two!,en,neutro
821,26/02/2022,13:57:41,They are trying to #WMD us into #WWIII,en,neutro
822,26/02/2022,13:57:39,OMG more than 1600 users on Twente #WebSDR and I can still access it 😮 what happened? #shortwave #WAR #WARINUKRAINE #WWIII #WorldWar3,en,neutro
823,26/02/2022,13:57:17,@Mbd733 Are you supporting our funding the war on #ukraine? Did you even know we are buying our fuel from #Putin? Funding the potential #WWIII ?,en,neutro
824,26/02/2022,13:55:46,Before u Welcome to Pakistan you should be aware about our fantastic Tea.. Happy 3rd Anniversary ☕✈️ #PakistanArmy #PakAirForce #PAF #SurpriseDay #IndianAirForce #Ukraine #WWIII,en,neutro
825,26/02/2022,13:55:40,Pls pls pls Zimbabwe I am finally coming home at full speed this time . #WWIII #Zimbabwe #yallbesafe,en,neutro
826,26/02/2022,13:55:06,No Matter You Love It Or Hate It But Whenever You Will Think Of Home Coming You Will Surely Find An Air India Aircraft Standing On the Tarmac For You. #AirIndia #WWIII #RussiaUkraineWar #indianstudents #Homecoming,en,neutro
827,26/02/2022,13:54:20,Weve come full circle. Look whos supporting AZOV. Whos surprised? #Azov #AzovBattalion #Germany #WW2 #WWIII #usa #uk #NATO No to NATO #Russia #NATOwar #Germany3pointO,en,neutro
828,26/02/2022,13:54:11,Notice how its all the gen X suburban liberals that want #WWIII? Theyre totally okay with sacrificing younger folks like me because they know theyre too old to be drafted & are too chicken shit to fight a war they want so badly....🖕 Yall seriously!,en,neutro
829,26/02/2022,13:53:35,"Watch ""The Five lays out Putins likely endgame in Ukraine"" on YouTube We are buying gas from #PutinHitler funding the war against the #Ukraine people! @CharlieCrist @NikkiFried @AnnaForFlorida Explain why we are doing this? @JoeBiden #WWIII #Florida",en,neutro
830,26/02/2022,13:53:17,"This little Ukrainian girl got injured during Russian invasion.She tells the Russian president: ""Vladimir Putin you are hurting Ukrainian children pull back your troops"".#UkraineUnderAttack #worldwar3 #WW3 #russianinvasion #UkraineRussia #WorldWarIII #WWIII #Ukraine #UkraineWar",en,neutro
831,26/02/2022,13:53:10,You are responsible for your own happiness. If you expect others to make you happy you will always be disappointed. #WWIII #February2022 #AdviceForSuccess #Pakistan #Putin #AdviceForSuccess #GilgitBaltistan @baigsutto @MazahirBaigsuto,en,neutro
832,26/02/2022,13:53:10,Get ready Indians... After russian invasion on Ukraine... Pakistan**** Kashmir #SurpriseDay #WWIII,en,neutro
833,26/02/2022,13:53:09,A Russian Mi-24 attack helicopter was hit and went down near #Kyiv today. #Ukraine #Russia #Kiev #Donestk #Putin #NATO #RussiaUkraineConflict #WWIII #RussiaUkraineWar #Kiev,en,neutro
834,26/02/2022,13:52:37,So for the Americans it wasnt okay just because it wasnt and African or Asian ... Racist bastards... #Ukraine #Russia #WWIII,en,neutro
835,26/02/2022,13:50:37,#Ugandan #Leaders have a lot to learn from #Ukranian leaders #WWIII,en,neutro
836,26/02/2022,13:49:47,it's amazing that despite the world being on the brink of #WWIII the wordles keep coming daily! 😄 Keep calm and wordle on eh? 😂 #UkraineRussiaWar ⬜️🟨🟩🟨⬜️,en,neutro
837,26/02/2022,13:48:28,We should let our leaders votes themselves in 2023 My suggestions is no one should go out to vote 2023. #WWIII #election2023 #PutinsWar,en,neutro
838,26/02/2022,13:48:09,Retweet if you agree... #worldwar3 #WWIII Putin Russia Ukraine,en,neutro
839,26/02/2022,13:48:04,"#WWIII is breaking out ... meanwhile in #Ottawa ""la la la la la "" how Scottish 🍻 (Im Scottish English Irish French ) before you think I am being mean to the Scots 😉",en,neutro
840,26/02/2022,13:47:48,"Suddenly ""Biafrans"" based in Ukraine now claim to be from Nigeria; a country they termed to be a ""Zoo"".. They are even seen waving the Nigerian flag. #WWIII #BUHARI𓃵 #ASUUstrike #African",en,neutro
841,26/02/2022,13:45:51,The wet dream of @POTUS is #WWIII 🤦,en,neutro
842,26/02/2022,13:45:47,Dear people across the globe A big thanks to all of you who protested against the ruthless so called Big powers and against their coward actions which they took to desturb peace & livelihood. ❤️❤️❤️❤️❤️🙏🙏🙏🙏🙏 #UkraineRussiaWar #Ukraine #WWIII,en,neutro
843,26/02/2022,13:45:25,@Bundeskanzler @OlafScholz I hope he knows what you are doing. World war is one step away. #RussiaUkraineConflict #RussiaUkraineWar #WWIII,en,neutro
844,26/02/2022,13:44:42,#Anonymous thk u for ur labor ! ❤️ pray for Ukraine! #PrayForUkraine #WWIII,en,neutro
845,26/02/2022,13:44:31,ya boui is bak with more free time than ever... come watch me play #ELDEN_RING in about 25 mins and forget about #WWIII XD -,en,neutro
846,26/02/2022,13:43:36,BTC wallet to support against the #WWIII #UkraineUnderAttack #Peace 38Ye7JouMPGVoBBTu17UvgtEQ59NGb9c7q #Russia #NATOINUKRAINENOW #NATOmustbeinUkraine #NoToWarWithUkraine,en,neutro
847,26/02/2022,13:43:20,India abstained from voting still gave a clear message at UN that all disputes must be resolved through dialogues and even urged Moscow to have talks on NATO expansion and other issues. War is not a solution but voting in favour or disfavour is again not a solution #WWIII,en,neutro
848,26/02/2022,13:42:03,@WillyLo86412915 Most powerful image Ive seen coming out of Ukraine. #BidensWar #WWIII #BlameBidenVoters,en,neutro
849,26/02/2022,13:41:30,If u gotta fight for ur country then do what u must. But these media images being pushed at us is feeling a tad bit propaganda-ish. Like a recruiting poster for war or some such #WWIII,en,neutro
850,26/02/2022,13:41:16,No crisis without a the dances😂 Y'all be safe out there though! #WWIII #WWIIImemes,en,neutro
851,26/02/2022,13:40:52,"We are witnessing is a battle over who will finally execute the ""world order"". #Bitcoin #WWIII #UkraineRussiaWar #UkraineRussia #helloworld2022 #NWO",en,neutro
852,26/02/2022,13:40:25,#WWIII is here… now.,en,neutro
853,26/02/2022,13:39:49,#Russia invaded #Ukraine with political support of #China. #NATO is supplying weapons to Ukraine. This makes me wonder if #WWIII is already on the way and Ukraine is the scape-goat. #Putin will use #nukes if he starts loosing and then History will repeat itself ! #UkraineRussia,en,neutro
854,26/02/2022,13:38:53,If Russia wont stop should it be #WWIII ???,en,neutro
855,26/02/2022,13:37:56,Women in peace: we want to enroll in the army as it is a good salary. at war: we belong in the kitchen #Feminism #UkraineUnderAttack #WWIII,en,neutro
856,26/02/2022,13:37:43,@thebradfordfile And Zelensky vowed to wipe out corruption in Ukraine. Now hes fighting for his life and his countrys soul against Putins corrupt government who want to install a puppet regime. #BadAssZelensky #PrayForUkraine #WWIII #PutinHitler #1939,en,neutro
857,26/02/2022,13:37:33,Dear Biden and Putin now Mr. Zelensky Proved that money and the illusion of having power is nothing in front of Patriotism He proved both of you wrong. #UkraineRussiaWar #WWIII #Ukraine,en,neutro
858,26/02/2022,13:37:05,As much as our hair stands on end in the face of the unspeakable Putin-Russia fakenews from the Kremlin this is the best way for more and more Russians to start doubting. #putin #russia #russland #ukraine #UkraineRussia #nato #wwIII #ukrainian #kriegineuropa #kyiv #nato,en,neutro
859,26/02/2022,13:36:45,WHO WILL WIN THIS WAR : #UkraineRussiaWar #Ukraine #RussianArmy #UkraineUnderAttack #WWIII,en,neutro
860,26/02/2022,13:34:20,These are people we want. Not #PutinsWar not #WWIII understand???? #SuomiNATOon,en,neutro
861,26/02/2022,13:34:19,When I hear #JoeBiden speak this is what I hear... Let me be clear if #Russia attacks a #NATO country we will protect that #chocolate #icecream. #america #Ukraine #WWIII #DefendUkraine #DefeatPutin,en,neutro
862,26/02/2022,13:34:09,Please pray for Ukraine. This is something terrifying that I never thought Id see in all my 17 years of life. I weep for the people of Ukraine. President Zelensky your bravery and valor will not be forgotten. Putin must be stopped. May God be with Ukraine! #PutinHitler #WWIII,en,neutro
863,26/02/2022,13:33:58,#WWIII timeline for those who missed it. #RussiaUkraineWar #BidenIsALaughingstock,en,neutro
864,26/02/2022,13:33:28,Enough is enough!!! @NATO initiate #Article5 ! Phuck #putin I don't care if it's #WWIII #DefendUkraine #UkraineUnderAttack #StandWithUkraine #PutinIsaWarCriminal,en,neutro
865,26/02/2022,13:33:18,Why most of the people can't see this!!? #Ukraine #putin #RussiaUkraineWar #UnitedStates #WARINUKRAINE #WWIII #حرب_روسيا_أوكرانيا,en,neutro
866,26/02/2022,13:33:16,Imagine if #WWIII broke out because of a stand up comedian/C grade actor? Would that be a Comedy 🎭 or a tragedy 🎭?,en,neutro
867,26/02/2022,13:32:41,Such a pathetic and unethical response by the claimants of 'the largest democracy in the world' - no wonder #thebutcherofGujrat is only brave enough to demonize and kill his own people. #Russia #Ukraine #UkraineRussia #WWIII #UkraineRussiaWar #UkraineUnderAttack,en,neutro
868,26/02/2022,13:32:30,GOTTA REMIND YOU. #WWIII #TOXIC,en,neutro
869,26/02/2022,13:32:26,Its insane how we can watch a war live on the likes of tiktok.. Im crying so much. Everyone please stop the partying and selfies and look whats happening in the world. Innocent people are dying. #StopRussia #WWIII #RussiaUkraineWar,en,neutro
870,26/02/2022,13:31:21,I should be in the war all them years I been playing fortnite should pay off #WWIII #RussiaUkraineWar @Ukraine lemme help,en,neutro
871,26/02/2022,13:31:03,Keep on patriotism dear Ukrainians Fight till your last breath Your mighty president is still with you You are so lucky people 👍👍👍👍👍👍👍 Salute to Zelensky #UkraineRussiaWar #WWIII,en,neutro
872,26/02/2022,13:30:15,I dont know why but i dont feel bothered about the #RussiaUkraineWar. All I want to see is #WWIII 😎.. at least we shall also have something to tell/brag about when we grow up 💪. Abaseveni nga batuvimbye ebbanga dene. #EmunduEvugeKasitaUPDFclear,en,neutro
873,26/02/2022,13:29:58,Putin is celebrating the invasion Like RT Follow @williamcoit #Putin #PutinsWar #PutinsPuppet #PutinatWar #PutinHitler #Ukrainian #war #worldwar3 #Stop the War #World War #StopTheWar #WWIII #StopWar #no_war #Cold War #nato #kiev #otan #kremlin #StopPutinNOW #Biden,en,neutro
874,26/02/2022,13:29:00,NOBODY on this entire website would want missiles over the road pointing at their house. USA didnt want it in 1961 and Mr Putin does not want it now. He is doing exactly what I would do and his actions are preventing WW3 #WW3 #WWIII #Putin #Ukraine #RussiaUkraineWar #NotoNATO,en,neutro
875,26/02/2022,13:28:49,If EU and USA support Ukraine against Russia so why dont Asians give support to #Russia against them. All Asian countries must give support and donations to Russia against USA/NATO/EU. #DependRussia #SupportRussia #RussiaUkraineWar #RussiaAsianHero #WWIII,en,neutro
876,26/02/2022,13:28:31,Japan and #Russia have complex relations and did not sign a peace treaty after the WW2 because of a lingering dispute over four islands claimed by #Moscow in the closing days of the conflict. Read: #Japan #RussiaUkraineWar #russianinvasion #WWIII #Ukraine,en,neutro
877,26/02/2022,13:27:54,We all know WHO and UNO are extremely powerful but only in social science textbooks. #RussiaUkraineConflict #worldwar3 #WWIII #WhichSouthAfrica,en,neutro
878,26/02/2022,13:27:26,#BREAKING #UPDATE Visual : A helicopter shot down by near #Kiyv Ukraine earlier today Most Like Stinger In Action #RussiaUkraineConflict #UkraineCrisis #UkraineRussiaCrisis #Russia #WWIII #RussiaUkraineCrisis,en,neutro
879,26/02/2022,13:25:43,A Russian Mi-24 attack helicopter was hit and went down near #Kyiv today. #Ukraine #Russia #Kiev #Donestk #Putin #NATO #RussiaUkraineConflict #WWIII #RussiaUkraineWar,en,neutro
880,26/02/2022,13:25:42,Russia-Ukraine War Updates: Germany to send 1000 anti-tank weapons 500 Stinger missiles to Ukraine #WWIII #worldwar3 #WorldWarIII #Ukraine #UkraineRussiaCrisis #UkraineConflict #RussiaUkraineConflict #RussiaUkraineConflict #russiaukrainewar,en,neutro
881,26/02/2022,13:24:42,If #Russia enters into a NATO like treaty with #MEXICO will #USA attack Mexico or not? #UkraineRussiaWar #RussiaInvadesUkraine #WWIII #UkraineUnderAttack,en,neutro
882,26/02/2022,13:24:36,Who has any doubt that if Biden sent troops into Ukraine Republicans like Jared would be screaming about how he was a war monger and started #WWIII without trying diplomacy & sanctions first?🙄,en,neutro
883,26/02/2022,13:24:27,Women fought for equal rights and some even lost their life fighting for it so If WW3 does happen i think the women should take this 1 for the suffragist as the men took the last 2this could be yourtime to shine women we will stay home and look after the kids. #WWIII #Russia,en,neutro
884,26/02/2022,13:24:12,LOL Germany sending a thousand anti-tank weapons to the Ukrainian infidels. Considering the history between the two countries Germany needs to be very careful that Mr Putin does not turn on them NATO or NOT ! #WW3 #WWIII #Putin #China #Ukraine #RussiaUkraineWar #WorldWarIII,en,neutro
885,26/02/2022,13:21:20,#UkraineRussiaWar #Ukraine #WWIII Ukrainians feeling the same,en,neutro
886,26/02/2022,13:20:42,Respect to the faces of lions 💚 #worldwar3 #WWIII #Ukraine #RussiaUkraineConflict #Russia #RussiaUkraineWar,en,neutro
887,26/02/2022,13:18:40,Me in a tank riding thru Russia 😂 #WWIII #TrendingNews,en,neutro
888,26/02/2022,13:17:24,Many Indian students are stuck in the Eastern side of Ukraine. Its my humble request to @narendramodi @PMOIndia to kindly prioritise evacuation at the Eastern side of Ukraine primarily in Kharkiv as that is the closest proximity to the bombardings. @DefenceMinIndia #WWIII,en,neutro
889,26/02/2022,13:17:17,I am supporting #Russia Who youll got? #UkraineRussiaWar #RussiaInvadesUkraine #WWIII #UkraineUnderAttack,en,neutro
890,26/02/2022,13:14:51,The Prophet Muhammad SAW always give the message of peace and in the case of war he sets these rules for humanity todays world really need to follow these rules. #RussiaUkraineConflict #worldwar3 #WWIII,en,neutro
891,26/02/2022,13:14:40,"""War has changed."" Commence Operation Intrude N314. #Russia #Ukraine #WWIII #metalgearsolid #solidsnake #iroquoispliskin #kojima #KojimaProductions",en,neutro
892,26/02/2022,13:14:25,@nypost Create a hero destroy the hero; galvanize the public to avenge the hero. #WWIII,en,positivo
893,26/02/2022,13:14:19,When Vlad met Boris...A rom-com. #Russia #Ukraine #UK #EU #BorisJohnson #NATO #WWIII #WW3 #USSR #Putin,en,neutro
894,26/02/2022,13:14:07,"Watch ""Hit Putin where it hurts — his wallet: Rep. Mace"" on YouTube #WWIII #Ukraine Leadership is true Leadership! @JoeBiden @KamalaHarris We are buying gas from #Putin supporting his attack! While we shut down our own pipeline!! Seriously? #texas",en,neutro
895,26/02/2022,13:13:28,I suggest that the 3rd edition takes place here we have already had our fair share in Europe. Merci. #WWIII #UkraineRussia,en,neutro
